"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"VoxPopuliID";"Vox Populi Indonesia";"940408002";"1227267702831452160";"/VoxPopuliID/status/1227267702831452160";"2020-02-11 16:26:36";1581438396;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/lomIto4c9P";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lomIto4c9P"">pic.twitter.com/lomIto4c9P</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"SebastianBara4";"Sebastian Bara";"1206988095591088128";"1227267669004447744";"/SebastianBara4/status/1227267669004447744";"2020-02-11 16:26:28";1581438388;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/G5aOdKVVNh";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/G5aOdKVVNh"">pic.twitter.com/G5aOdKVVNh</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"spirit_1945";"#SatuIndonesia";"347759846";"1227267644283162629";"/spirit_1945/status/1227267644283162629";"2020-02-11 16:26:22";1581438382;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/dXfCZRH7ve";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dXfCZRH7ve"">pic.twitter.com/dXfCZRH7ve</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"kurakuraninjaid";"Kura Kura Ninja";"1141606369";"1227267623647240192";"/kurakuraninjaid/status/1227267623647240192";"2020-02-11 16:26:17";1581438377;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/3OMCwdzEVW";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3OMCwdzEVW"">pic.twitter.com/3OMCwdzEVW</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"cikyber";"Bayu Bagha Darmono";"1133460932";"1227267597990653952";"/cikyber/status/1227267597990653952";"2020-02-11 16:26:11";1581438371;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/kikCbhq5oU";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kikCbhq5oU"">pic.twitter.com/kikCbhq5oU</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"AbdullahMujeed";"Abdullah Mujeed";"1125343246735986690";"1227267575362408449";"/AbdullahMujeed/status/1227267575362408449";"2020-02-11 16:26:06";1581438366;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/Y8VjyuOM0i";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Y8VjyuOM0i"">pic.twitter.com/Y8VjyuOM0i</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"bensutasoma";"Bernard Sutasoma";"1049154321965768704";"1227267569620410368";"/bensutasoma/status/1227267569620410368";"2020-02-11 16:26:04";1581438364;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/K5WajMU04G";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/K5WajMU04G"">pic.twitter.com/K5WajMU04G</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"garisdepannkri";"NKRI frontline";"1049155253860352000";"1227267394122350602";"/garisdepannkri/status/1227267394122350602";"2020-02-11 16:25:22";1581438322;"Penyelesaian banjir Jakarta dari hulu ke hilir #banjir2020pic.twitter.com/4hMSMCofx4";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Penyelesaian <strong>banjir</strong> <strong>Jakarta</strong> dari hulu ke hilir <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/banjir2020?src=hash""><s>#</s><b>banjir2020</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4hMSMCofx4"">pic.twitter.com/4hMSMCofx4</a></p>";"[]";"['banjir2020pic']";True;"['https://pbs.twimg.com/media/EQggxy5VUAMqUBW.jpg']";"";0;0;0;False;False;"";"[]"
"rumaindoaja";"Rumaindo";"954032948390473728";"1227267342327001090";"/rumaindoaja/status/1227267342327001090";"2020-02-11 16:25:10";1581438310;"Dijual Murah Cluster Kecapi Jagakarsa Jakarta Selatan

Alamat : Jl. Kecapi Jagakarsa - Jakarta Selatan

Lingkungan Tenang, Nyaman,Aman dan Bebas Banjir

- Unit Terbatas
- One Gate System
- View Taman Kota
- Tahap… https://www.instagram.com/p/B8bubNHHIod/?igshid=3xnp7sw539sv …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dijual Murah Cluster Kecapi Jagakarsa <strong>Jakarta</strong> Selatan

Alamat : Jl. Kecapi Jagakarsa - <strong>Jakarta</strong> Selatan

Lingkungan Tenang, Nyaman,Aman dan Bebas <strong>Banjir</strong>

- Unit Terbatas
- One Gate System
- View Taman Kota
- Tahap… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B8bubNHHIod/?igshid=3xnp7sw539sv"" dir=""ltr"" href=""https://t.co/d2r582zL1w"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B8bubNHHIod/?igshid=3xnp7sw539sv""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B8bubNHHIod/</span><span class=""invisible"">?igshid=3xnp7sw539sv</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.instagram.com/p/B8bubNHHIod/?igshid=3xnp7sw539sv']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"novalafdhal8";"Paqueta Dance";"515310038";"1227267252338094081";"/novalafdhal8/status/1227267252338094081";"2020-02-11 16:24:49";1581438289;"Anies ngomongin diri sendiri. Tolong sekalian tanyain masalah banjir Jakarta soalnya @ILCtv1 ga mau angkat tema ini.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Anies ngomongin diri sendiri. Tolong sekalian tanyain masalah <strong>banjir</strong> <strong>Jakarta</strong> soalnya <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2421762716"" dir=""ltr"" href=""/ILCtv1""><s>@</s><b>ILCtv1</b></a> ga mau angkat tema ini.</p>";"[]";"[]";False;"[]";"";1;0;2;True;True;"1227265003473915904";"[{'screen_name': 'ILCtv1', 'user_id': '2421762716'}, {'screen_name': 'aniesbaswedan', 'user_id': '110312278'}, {'screen_name': 'DKIJakarta', 'user_id': '166014938'}]"
"mostradio1058fm";"MOST RADIO 105.8 FM";"85805755";"1230280852673683457";"/mostradio1058fm/status/1230280852673683457";"2020-02-19 23:59:47";1582156787;"BPBD DKI Jakarta pagi ini mengeluarkan peringatan dini bencana banjir kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. #MostUpdate1058";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">BPBD DKI <strong>Jakarta</strong> pagi ini mengeluarkan peringatan dini bencana <strong>banjir</strong> kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MostUpdate1058?src=hash""><s>#</s><b>MostUpdate1058</b></a></p>";"[]";"['MostUpdate1058']";False;"[]";"";0;0;0;False;False;"";"[]"
"gen987fm";"IG: @gen987fm";"41207735";"1230280821820383232";"/gen987fm/status/1230280821820383232";"2020-02-19 23:59:40";1582156780;"BPBD DKI Jakarta pagi ini mengeluarkan peringatan dini bencana banjir kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. #BeritaTerkiniGenfm";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">BPBD DKI <strong>Jakarta</strong> pagi ini mengeluarkan peringatan dini bencana <strong>banjir</strong> kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BeritaTerkiniGenfm?src=hash""><s>#</s><b>BeritaTerkiniGenfm</b></a></p>";"[]";"['BeritaTerkiniGenfm']";False;"[]";"";5;4;1;True;False;"";"[]"
"Sumaji92279563";"Sumaji";"1101655301940436996";"1230280769588748290";"/Sumaji92279563/status/1230280769588748290";"2020-02-19 23:59:27";1582156767;"Untuk merubah Jakarta tidak macet tunggu saja kalau ibu Kota sudah pindah kebKalimantan Timur ,Permasalahan lain sulit  keluar dari banjir yg selalu mengac

am jakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Untuk merubah <strong>Jakarta</strong> tidak macet tunggu saja kalau ibu Kota sudah pindah kebKalimantan Timur ,Permasalahan lain sulit  keluar dari <strong>banjir</strong> yg selalu mengac

am <strong>jakarta</strong></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1229688634535636992";"[{'screen_name': 'msaid_didu', 'user_id': '1117990249806721024'}]"
"cherisshaf";"chérie";"39447003";"1230275815968952320";"/cherisshaf/status/1230275815968952320";"2020-02-19 23:39:46";1582155586;"Dr semalam hujannya deras sekali, sampai pagi ini pun masih hujan. Semoga Jakarta ngga banjir ya :( https://twitter.com/kumparan/status/1230273112903540736 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Dr semalam hujannya deras sekali, sampai pagi ini pun masih hujan. Semoga <strong>Jakarta</strong> ngga <strong>banjir</strong> ya :( <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/kumparan/status/1230273112903540736"" dir=""ltr"" href=""https://t.co/XxmoSMEp0r"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/kumparan/status/1230273112903540736""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/kumparan/statu</span><span class=""invisible"">s/1230273112903540736</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/kumparan/status/1230273112903540736']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"Semar47913550";"Semar";"1226868754715295744";"1230275667025113091";"/Semar47913550/status/1230275667025113091";"2020-02-19 23:39:11";1582155551;"Baru SADAR klo TGUPP ga ada guna & hanya buang2 anggaran. Fakta adanya TGUPP tidak membuat Anies berhasil membangun Jakarta, bahkan banjir Jakarta makin parah. 
Inilah hasil perjuangan GUB SEIMAN https://news.detik.com/berita/d-4906015/massa-hmi-demo-di-balai-kota-tuntut-transparansi-kinerja-tgupp-anies …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Baru SADAR klo TGUPP ga ada guna &amp; hanya buang2 anggaran. Fakta adanya TGUPP tidak membuat Anies berhasil membangun <strong>Jakarta</strong>, bahkan <strong>banjir</strong> <strong>Jakarta</strong> makin parah. 
Inilah hasil perjuangan GUB SEIMAN <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://news.detik.com/berita/d-4906015/massa-hmi-demo-di-balai-kota-tuntut-transparansi-kinerja-tgupp-anies"" dir=""ltr"" href=""https://t.co/ZxCY2CRfyE"" rel=""nofollow noopener"" target=""_blank"" title=""https://news.detik.com/berita/d-4906015/massa-hmi-demo-di-balai-kota-tuntut-transparansi-kinerja-tgupp-anies""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">news.detik.com/berita/d-49060</span><span class=""invisible"">15/massa-hmi-demo-di-balai-kota-tuntut-transparansi-kinerja-tgupp-anies</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://news.detik.com/berita/d-4906015/massa-hmi-demo-di-balai-kota-tuntut-transparansi-kinerja-tgupp-anies']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"ANTARASumsel";"ANTARASUMSEL.COM";"406921837";"1230274162159013889";"/ANTARASumsel/status/1230274162159013889";"2020-02-19 23:33:12";1582155192;"BPBD Jakarta siarkan peringatan dini terkait banjir https://sumsel.antaranews.com/berita/439006/bpbd-jakarta-siarkan-peringatan-dini-terkait-banjir …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">BPBD <strong>Jakarta</strong> siarkan peringatan dini terkait <strong>banjir</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://sumsel.antaranews.com/berita/439006/bpbd-jakarta-siarkan-peringatan-dini-terkait-banjir"" dir=""ltr"" href=""https://t.co/fJCYxvaTUq"" rel=""nofollow noopener"" target=""_blank"" title=""https://sumsel.antaranews.com/berita/439006/bpbd-jakarta-siarkan-peringatan-dini-terkait-banjir""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sumsel.antaranews.com/berita/439006/</span><span class=""invisible"">bpbd-jakarta-siarkan-peringatan-dini-terkait-banjir</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://sumsel.antaranews.com/berita/439006/bpbd-jakarta-siarkan-peringatan-dini-terkait-banjir']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"RadioElshinta";"Radio Elshinta";"121640063";"1230273930595684352";"/RadioElshinta/status/1230273930595684352";"2020-02-19 23:32:17";1582155137;"Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta pada Kamis (20/2) pagi menyiarkan peringatan dini bencana banjir kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. https://bit.ly/38JMmcD pic.twitter.com/BTvjbAiMQv";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Badan Penanggulangan Bencana Daerah (BPBD) DKI <strong>Jakarta</strong> pada Kamis (20/2) pagi menyiarkan peringatan dini bencana <strong>banjir</strong> kepada warga bantaran sungai menyusul naiknya tinggi muka air di Bendung Katulampa yang sudah mencapai 110 cm atau status Siaga III. <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/38JMmcD"" dir=""ltr"" href=""https://t.co/YegbsUajZi"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/38JMmcD""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/38JMmcD</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BTvjbAiMQv"">pic.twitter.com/BTvjbAiMQv</a></p>";"['https://bit.ly/38JMmcD']";"[]";True;"['https://pbs.twimg.com/media/ERLPnVmUEAAv8pd.jpg']";"";33;45;2;True;False;"";"[]"
"deborachrsteele";"𝘋𝘦𝘣𝘰𝘳𝘢 𝘊𝘩𝘳𝘪𝘴𝘵𝘪𝘢𝘯𝘪 𝘚𝘵𝘦𝘦𝘭𝘦";"1164433265702211584";"1230271910279180288";"/deborachrsteele/status/1230271910279180288";"2020-02-19 23:24:15";1582154655;"Sekarang ujan sedikit aja langsung banjir RIP jakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sekarang ujan sedikit aja langsung <strong>banjir</strong><img alt=""😭"" aria-label=""Emoji: Wajah menangis kencang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Wajah menangis kencang""/> RIP <strong>jakarta</strong></p>";"[]";"[]";False;"[]";"";0;1;1;True;False;"";"[]"
"ghinapanee";"Ghina Pane";"2201036983";"1230271486872522752";"/ghinapanee/status/1230271486872522752";"2020-02-19 23:22:34";1582154554;"Semarang = gila calon-calon banjir lagi kah ini? Dari kemarin sore sampe pagi ga berhenti. 
Emak-Bapak ke Semarang dari Jakarta katanya ujannya ga berhenti .-. Ntap dah ah";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Semarang = gila calon-calon <strong>banjir</strong> lagi kah ini? Dari kemarin sore sampe pagi ga berhenti. 
Emak-Bapak ke Semarang dari <strong>Jakarta</strong> katanya ujannya ga berhenti .-. Ntap dah ah</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
